venta_id,cliente_id,producto_id,fecha_compra,cantidad,precio,descuento_pct,tienda_id,campana,es_anonimo
8015529,103981.0,2335,2024-09-08,2,10.42,0.0,2,verano_2024,False
8029765,105866.0,2593,2024-07-13,2,10.75,0.0,1,verano_2024,False
8010332,100249.0,2248,2024-01-08,2,24.99,0.0,3,verano_2024,False
8013910,,2491,2024-09-09,1,9.18,0.0,2,verano_2024,True
8021579,104001.0,2037,2024-08-22,2,0.89,0.0,1,verano_2024,False
8027736,112863.0,2016,2024-07-18,5,3.11,5.0,3,verano_2024,False
8034551,111084.0,2025,2024-09-03,3,8.44,10.0,1,verano_2024,False
8021614,101526.0,2225,2024-08-13,1,12.39,0.0,1,verano_2024,False
8009924,115116.0,2357,2024-08-03,2,20.23,5.0,2,verano_2024,False
8013221,103045.0,2332,2024-08-18,1,10.31,10.0,1,verano_2024,False
8039320,108381.0,2312,2024-08-30,1,4.67,0.0,1,verano_2024,False
8031295,100584.0,2201,2024-08-23,2,5.81,0.0,3,verano_2024,False
8001665,111147.0,2023,2024-01-09,1,4.64,5.0,1,verano_2024,False
8001485,104147.0,2048,2024-07-26,1,1.58,0.0,2,verano_2024,False
8006077,107781.0,2017,2024-08-28,4,9.17,0.0,1,verano_2024,False
8016925,102896.0,2147,2024-07-29,1,24.36,20.0,1,verano_2024,False
8009691,103661.0,2214,2024-08-31,3,8.15,10.0,1,verano_2024,False
8038064,107576.0,2032,2024-07-27,1,4.65,0.0,2,verano_2024,False
8020500,109427.0,3106,2024-11-08,1,22.24,0.0,4,verano_2024,False
8031415,107972.0,2349,2024-08-15,1,6.55,15.0,5,verano_2024,False
8002739,109472.0,2071,2024-07-28,1,11.92,0.0,1,verano_2024,False
8034888,114541.0,2014,2024-07-08,1,15.01,0.0,1,verano_2024,False
8032133,103175.0,2303,2024-08-29,2,21.25,0.0,1,verano_2024,False
8021636,101828.0,2392,2024-07-30,1,11.71,0.0,1,verano_2024,False
8006468,101783.0,2073,2024-08-20,1,1.47,0.0,2,verano_2024,False
8025456,112982.0,2240,2024-08-18,2,11.83,0.0,4,verano_2024,False
8002541,100348.0,3156,2024-08-03,1,3.21,0.0,1,verano_2024,False
8013180,109981.0,2267,2024-07-02,2,3.76,10.0,1,verano_2024,False
8012289,113905.0,2344,2024-07-31,1,23.39,0.0,2,verano_2024,False
8003959,102988.0,2242,2024-07-30,1,24.56,10.0,2,verano_2024,False
8007701,113852.0,2149,2024-06-09,1,3.29,15.0,2,verano_2024,False
8040828,107141.0,3411,2024-01-09,1,22.08,5.0,2,verano_2024,False
8002123,102217.0,2335,2024-08-21,1,10.42,20.0,5,verano_2024,False
8036348,102477.0,2302,2024-08-26,1,14.78,15.0,4,verano_2024,False
8020035,102761.0,2030,2024-09-07,2,12.43,0.0,2,verano_2024,False
8008101,103707.0,2326,2024-08-25,1,22.86,0.0,3,verano_2024,False
8008653,104274.0,2108,2024-08-10,1,10.79,0.0,1,verano_2024,False
8009893,110658.0,2309,2024-08-15,1,15.04,0.0,4,verano_2024,False
8004014,111142.0,2286,2024-07-30,5,11.94,10.0,5,verano_2024,False
8004654,111430.0,3105,2024-06-08,1,20.75,20.0,5,verano_2024,False
8019524,114873.0,2024,2024-08-19,3,6.74,0.0,2,verano_2024,False
8036522,112276.0,2243,2024-08-18,5,9.41,0.0,4,verano_2024,False
8016389,107096.0,2021,2024-07-15,1,14.21,0.0,2,verano_2024,False
8015146,113268.0,2033,2024-08-12,2,8.41,0.0,1,verano_2024,False
8042174,107758.0,2088,2024-08-05,1,2.37,10.0,2,verano_2024,False
8030907,109910.0,3480,2024-02-09,1,20.48,5.0,4,verano_2024,False
8020640,109195.0,3806,2024-08-15,4,10.91,0.0,1,verano_2024,False
8021169,100914.0,2175,2024-07-23,1,9.95,10.0,1,verano_2024,False
8035677,102633.0,3273,2024-08-26,1,2.86,0.0,3,verano_2024,False
8007944,101215.0,2163,2024-07-08,1,21.5,15.0,1,verano_2024,False
8028326,103618.0,3266,2024-07-31,3,20.44,5.0,2,verano_2024,False
8024150,107671.0,2272,2024-07-21,3,18.7,0.0,1,verano_2024,False
8039032,107347.0,2347,2024-08-04,5,24.81,0.0,4,verano_2024,False
8008841,100083.0,2202,2024-09-08,1,1.97,15.0,2,verano_2024,False
8029772,112732.0,3345,2024-08-09,2,3.52,0.0,1,verano_2024,False
8036986,102382.0,3446,2024-08-27,1,22.45,0.0,1,verano_2024,False
8026724,111693.0,2074,2024-09-08,1,9.75,5.0,1,verano_2024,False
8015859,,2238,2024-07-13,3,20.0,10.0,1,verano_2024,True
8033237,,2167,2024-09-07,2,3.46,5.0,3,verano_2024,True
8020249,107478.0,2160,2024-12-08,1,24.06,0.0,1,verano_2024,False
8038107,106022.0,2059,2024-08-01,4,5.82,0.0,4,verano_2024,False
8017930,100453.0,2333,2024-07-20,2,9.89,0.0,1,verano_2024,False
8018816,110141.0,2292,2024-09-06,3,12.8,20.0,1,verano_2024,False
8014149,111354.0,2248,2024-02-09,1,24.99,0.0,1,verano_2024,False
8026768,114206.0,3475,2024-08-13,1,13.18,20.0,1,verano_2024,False
8019346,100477.0,3804,2024-06-08,1,16.5,0.0,1,verano_2024,False
8017888,105120.0,2080,2024-08-13,1,10.53,10.0,4,verano_2024,False
8015735,107181.0,3455,2024-07-03,2,12.65,10.0,4,verano_2024,False
8013688,104218.0,2265,2024-07-20,1,10.06,20.0,1,verano_2024,False
8032989,100013.0,2360,2024-08-25,4,12.24,0.0,2,verano_2024,False
8015943,102493.0,2063,2024-11-09,2,1.37,5.0,4,verano_2024,False
8031261,112631.0,2290,2024-08-16,4,4.52,0.0,1,verano_2024,False
8037666,108752.0,2311,2024-07-22,1,15.11,0.0,2,verano_2024,False
8024911,111643.0,2169,2024-08-31,3,12.7,5.0,1,verano_2024,False
8013155,113938.0,2180,2024-02-08,1,11.12,0.0,3,verano_2024,False
8009544,112416.0,2351,2024-07-23,1,11.43,15.0,2,verano_2024,False
8011324,114566.0,2090,2024-08-31,3,5.87,5.0,2,verano_2024,False
8011286,113889.0,2292,2024-07-22,1,12.8,0.0,2,verano_2024,False
8021452,107776.0,2030,2024-07-16,1,12.43,5.0,5,verano_2024,False
8019489,114769.0,2361,2024-07-26,1,24.06,20.0,3,verano_2024,False
8018723,106989.0,2040,2024-08-24,1,12.38,0.0,1,verano_2024,False
8006358,107022.0,2137,2024-08-08,4,11.88,15.0,1,verano_2024,False
8034116,104661.0,2135,2024-07-31,4,0.8,10.0,2,verano_2024,False
8028961,107799.0,3712,2024-08-29,1,6.82,10.0,1,verano_2024,False
8025378,112829.0,2195,2024-02-08,1,11.63,15.0,2,verano_2024,False
8006332,109058.0,2094,2024-08-15,5,3.08,10.0,3,verano_2024,False
8039215,113771.0,2081,2024-10-07,1,7.65,10.0,2,verano_2024,False
8013690,100703.0,2276,2024-07-04,1,18.3,0.0,2,verano_2024,False
8002167,112841.0,2090,2024-08-21,1,5.87,0.0,2,verano_2024,False
8033903,104199.0,2567,2024-08-24,2,8.59,5.0,3,verano_2024,False
8021698,103333.0,2337,2024-08-16,2,11.64,0.0,5,verano_2024,False
8035615,103394.0,2612,2024-06-09,2,17.21,0.0,1,verano_2024,False
8032401,106432.0,3350,2024-08-28,1,20.09,0.0,1,verano_2024,False
8032968,113085.0,2167,2024-07-27,3,3.46,0.0,1,verano_2024,False
8029124,,3373,2024-08-03,1,15.0,10.0,1,verano_2024,True
8025803,113378.0,2028,2024-08-21,1,15.93,0.0,2,verano_2024,False
8025993,105731.0,2175,2024-03-08,2,9.95,10.0,1,verano_2024,False
8031737,100115.0,2815,2024-08-08,1,19.28,0.0,1,verano_2024,False
8013601,110134.0,2893,2024-01-08,1,1.86,0.0,4,verano_2024,False
8014817,112655.0,2130,2024-07-08,2,15.71,5.0,2,verano_2024,False
8007188,103805.0,2061,2024-07-30,1,7.09,20.0,2,verano_2024,False
8040577,,2161,2024-08-16,2,19.19,10.0,1,verano_2024,True
8019028,101388.0,3733,2024-08-20,1,4.43,5.0,3,verano_2024,False
8027530,102318.0,2279,2024-07-18,1,17.13,5.0,4,verano_2024,False
8002367,113330.0,2095,2024-04-09,1,7.18,15.0,2,verano_2024,False
8028651,113247.0,2336,2024-08-24,1,16.14,0.0,2,verano_2024,False
8040854,113524.0,2227,2024-07-16,1,10.17,5.0,2,verano_2024,False
8011946,111121.0,2442,2024-03-08,4,9.87,0.0,5,verano_2024,False
8034406,103382.0,2216,2024-08-31,2,16.91,15.0,2,verano_2024,False
8001981,101849.0,2276,2024-08-27,1,18.3,10.0,1,verano_2024,False
8007761,104942.0,2087,2024-08-21,3,5.2,0.0,3,verano_2024,False
8016948,102045.0,2032,2024-07-12,4,4.65,0.0,1,verano_2024,False
8030094,104699.0,2169,2024-05-08,1,12.7,0.0,2,verano_2024,False
8016335,102008.0,2004,2024-08-17,1,15.33,0.0,1,verano_2024,False
8042318,114879.0,2010,2024-09-06,1,1.66,15.0,1,verano_2024,False
8029300,101089.0,2134,2024-08-09,2,20.0,5.0,2,verano_2024,False
8036218,112862.0,2114,2024-07-24,1,6.47,5.0,1,verano_2024,False
8034076,109941.0,2092,2024-09-02,2,2.01,10.0,2,verano_2024,False
8042691,109948.0,2393,2024-07-21,4,11.28,0.0,4,verano_2024,False
8024548,114737.0,2065,2024-08-16,1,8.07,0.0,1,verano_2024,False
8029889,104247.0,2517,2024-07-27,2,20.54,5.0,1,verano_2024,False
8004059,104025.0,2428,2024-07-25,1,3.81,5.0,1,verano_2024,False
8010022,103926.0,2155,2024-01-08,2,17.81,0.0,1,verano_2024,False
8014476,108548.0,2349,2024-07-28,1,6.55,20.0,3,verano_2024,False
8038155,106206.0,2348,2024-07-27,3,24.46,10.0,5,verano_2024,False
8003736,103867.0,2316,2024-07-13,3,11.75,0.0,1,verano_2024,False
8022889,105462.0,2289,2024-07-20,4,19.3,0.0,4,verano_2024,False
8020409,114490.0,2363,2024-07-15,4,8.05,5.0,1,verano_2024,False
8027109,102340.0,2302,2024-07-19,3,14.78,0.0,1,verano_2024,False
8022926,107240.0,2095,2024-08-30,2,7.18,0.0,3,verano_2024,False
8029033,112149.0,2156,2024-07-24,1,10.91,20.0,1,verano_2024,False
8032850,101192.0,2037,2024-08-09,2,0.89,5.0,4,verano_2024,False
8022049,101012.0,2077,2024-07-30,3,10.71,5.0,2,verano_2024,False
8022239,101977.0,3602,2024-07-13,2,1.93,5.0,4,verano_2024,False
8018129,103652.0,2023,2024-08-22,5,4.64,5.0,1,verano_2024,False
8006161,103631.0,2364,2024-10-08,2,22.89,10.0,3,verano_2024,False
8009613,110155.0,2050,2024-12-08,2,1.68,10.0,2,verano_2024,False
8023023,105885.0,2309,2024-08-25,1,15.04,10.0,2,verano_2024,False
8002619,108715.0,2317,2024-07-25,1,5.2,10.0,1,verano_2024,False
8040582,109425.0,2173,2024-07-28,4,8.95,10.0,3,verano_2024,False
8024630,110470.0,2190,2024-07-21,2,22.62,0.0,3,verano_2024,False
8029787,108345.0,2197,2024-08-19,1,16.06,5.0,3,verano_2024,False
8029984,102366.0,2041,2024-01-09,2,7.91,5.0,2,verano_2024,False
8042714,105025.0,2494,2024-08-15,1,0.51,0.0,1,verano_2024,False
8043304,112607.0,2141,2024-06-26,4,18.13,0.0,2,verano_2024,False
8035904,109648.0,2052,2024-09-08,1,1.68,0.0,2,verano_2024,False
8024250,112979.0,2868,2024-08-08,3,6.32,5.0,3,verano_2024,False
8020986,100800.0,2199,2024-07-30,1,11.6,0.0,1,verano_2024,False
8010004,104896.0,2230,2024-07-14,1,11.18,0.0,2,verano_2024,False
8015979,111486.0,2353,2024-07-17,1,14.64,20.0,1,verano_2024,False
8041919,,2025,2024-08-20,2,8.44,15.0,4,verano_2024,True
8006349,112693.0,3273,2024-01-08,1,2.86,0.0,4,verano_2024,False
8036559,104105.0,3282,2024-08-08,2,3.62,0.0,2,verano_2024,False
8027504,109020.0,2219,2024-08-30,4,20.27,0.0,4,verano_2024,False
8009417,102583.0,2003,2024-02-09,2,11.34,5.0,2,verano_2024,False
8001791,100633.0,2019,2024-09-08,1,6.77,0.0,2,verano_2024,False
8034882,111978.0,2277,2024-08-22,1,9.39,10.0,1,verano_2024,False
8027874,101420.0,2309,2024-07-08,3,15.04,15.0,1,verano_2024,False
8023163,105511.0,2324,2024-07-30,3,10.46,10.0,1,verano_2024,False
8016930,107994.0,2259,2024-07-24,1,22.97,5.0,1,verano_2024,False
8018680,101100.0,2104,2024-05-08,1,1.43,10.0,2,verano_2024,False
8031455,104679.0,2342,2024-08-23,1,14.18,5.0,2,verano_2024,False
8039595,,2292,2024-08-06,1,12.8,0.0,4,verano_2024,True
8030448,108037.0,2021,2024-07-17,4,14.21,0.0,1,verano_2024,False
8020472,103236.0,2094,2024-07-31,3,3.08,0.0,5,verano_2024,False
8034009,102975.0,2403,2024-08-13,1,24.15,0.0,5,verano_2024,False
8040662,104753.0,2527,2024-01-08,1,0.99,15.0,4,verano_2024,False
8018868,108031.0,2030,2024-08-31,2,12.43,0.0,3,verano_2024,False
8018650,114174.0,2529,2024-08-19,1,15.31,5.0,2,verano_2024,False
8004070,105000.0,2969,2024-10-08,1,4.71,0.0,3,verano_2024,False
8038162,110583.0,2069,2024-08-15,1,10.78,0.0,2,verano_2024,False
8004283,,2045,2024-08-18,1,5.39,5.0,1,verano_2024,True
8025540,111602.0,2184,2024-08-30,1,2.3,5.0,3,verano_2024,False
8014996,104920.0,3385,2024-07-03,1,2.26,0.0,5,verano_2024,False
8028882,101075.0,3519,2024-04-08,2,13.36,10.0,2,verano_2024,False
8017414,104308.0,2334,2024-07-19,2,6.9,5.0,5,verano_2024,False
8002885,103022.0,2114,2024-04-07,1,6.47,0.0,2,verano_2024,False
8037306,108951.0,2025,2024-01-07,2,8.44,15.0,1,verano_2024,False
8027004,104312.0,3753,2024-07-15,1,8.83,20.0,3,verano_2024,False
8024885,115212.0,2181,2024-07-17,1,8.44,0.0,1,verano_2024,False
8017452,104245.0,2160,2024-10-07,1,24.06,0.0,2,verano_2024,False
8019181,111981.0,2315,2024-08-29,2,13.2,0.0,2,verano_2024,False
8031171,100715.0,3178,2024-07-22,2,17.51,0.0,1,verano_2024,False
8035056,107992.0,2051,2024-08-16,3,4.12,0.0,5,verano_2024,False
8043633,100800.0,2269,2024-09-04,1,5.43,0.0,1,verano_2024,False
8033999,103109.0,2188,2024-07-25,2,20.89,10.0,2,verano_2024,False
8018266,109337.0,2260,2024-07-26,1,22.68,15.0,2,verano_2024,False
8002898,105985.0,2122,2024-08-16,2,21.48,5.0,1,verano_2024,False
8016260,112052.0,2981,2024-08-16,1,11.69,0.0,2,verano_2024,False
8041211,103856.0,2265,2024-07-24,1,10.06,0.0,1,verano_2024,False
8006583,112345.0,3753,2024-08-08,1,8.83,5.0,2,verano_2024,False
8021207,113265.0,2283,2024-08-17,2,16.85,0.0,2,verano_2024,False
8020850,105044.0,2716,2024-12-08,5,7.16,5.0,4,verano_2024,False
8009142,104949.0,2337,2024-08-24,2,11.64,0.0,1,verano_2024,False
8016604,108507.0,2107,2024-07-23,1,12.91,0.0,2,verano_2024,False
8041550,113550.0,2208,2024-09-05,3,13.06,0.0,1,verano_2024,False
8006981,101122.0,2097,2024-08-19,5,22.51,0.0,5,verano_2024,False
8011031,109740.0,2246,2024-08-13,1,8.07,0.0,3,verano_2024,False
8018014,111829.0,2088,2024-08-19,1,2.37,0.0,1,verano_2024,False
8023622,111442.0,2216,2024-10-08,1,16.91,20.0,4,verano_2024,False
8032055,104891.0,2033,2024-09-08,1,8.41,0.0,2,verano_2024,False
8006839,100920.0,2047,2024-08-06,2,8.56,0.0,1,verano_2024,False
8006486,106009.0,2311,2024-07-28,1,15.11,0.0,5,verano_2024,False
8007898,106372.0,2267,2024-08-24,4,3.76,0.0,1,verano_2024,False
8021744,108361.0,2261,2024-07-28,1,3.21,0.0,2,verano_2024,False
8039775,104839.0,2585,2024-07-27,2,20.5,0.0,1,verano_2024,False
8004663,105157.0,3391,2024-08-20,1,3.96,0.0,1,verano_2024,False
8015007,,2239,2024-07-18,1,1.88,5.0,1,verano_2024,True
8020551,109782.0,2105,2024-04-09,1,9.93,10.0,1,verano_2024,False
8028563,108441.0,2239,2024-09-09,1,1.88,15.0,2,verano_2024,False
8018714,109803.0,2096,2024-07-14,4,20.94,10.0,1,verano_2024,False
8013529,113772.0,2181,2024-08-21,3,8.44,0.0,3,verano_2024,False
8012894,107810.0,2071,2024-08-21,4,11.92,0.0,5,verano_2024,False
8041648,101540.0,2267,2024-08-21,3,3.76,10.0,2,verano_2024,False
8005108,112889.0,2794,2024-07-26,1,4.89,0.0,3,verano_2024,False
8022092,114301.0,2149,2024-02-08,2,3.29,10.0,2,verano_2024,False
8016208,112605.0,2511,2024-07-04,1,0.58,0.0,2,verano_2024,False
8022374,100194.0,2195,2024-12-07,5,11.63,0.0,4,verano_2024,False
8003877,110163.0,2088,2024-08-17,1,2.37,15.0,1,verano_2024,False
8039401,111562.0,2048,2024-07-14,5,1.58,0.0,2,verano_2024,False
8035608,106143.0,2179,2024-07-20,4,21.86,15.0,2,verano_2024,False
8035162,100515.0,2385,2024-07-18,2,17.96,0.0,2,verano_2024,False
8027818,101782.0,2003,2024-07-24,4,11.34,0.0,2,verano_2024,False
8013792,105683.0,2025,2024-12-08,1,8.44,20.0,1,verano_2024,False
8015656,114078.0,2197,2024-08-22,2,16.06,20.0,3,verano_2024,False
8013655,111964.0,2154,2024-01-08,3,4.33,15.0,5,verano_2024,False
8007827,114660.0,2096,2024-07-15,1,20.94,0.0,4,verano_2024,False
8012948,107758.0,2074,2024-12-08,1,9.75,0.0,1,verano_2024,False
8026089,108028.0,2091,2024-06-27,2,8.37,0.0,1,verano_2024,False
8036425,102202.0,2244,2024-07-26,5,2.1,5.0,2,verano_2024,False
8018606,110454.0,2139,2024-08-13,1,12.6,0.0,1,verano_2024,False
8016653,110600.0,2279,2024-08-20,3,17.13,0.0,3,verano_2024,False
8015340,,2197,2024-07-30,2,16.06,20.0,1,verano_2024,True
8008882,112498.0,2350,2024-01-09,2,15.56,15.0,1,verano_2024,False
8033571,102345.0,2081,2024-12-08,1,7.65,0.0,3,verano_2024,False
8005458,110983.0,2356,2024-07-31,4,10.49,0.0,2,verano_2024,False
8030608,106498.0,2295,2024-12-08,1,16.22,0.0,3,verano_2024,False
8027892,103321.0,2208,2024-08-17,3,13.06,0.0,5,verano_2024,False
8037677,108071.0,2236,2024-07-25,2,11.86,15.0,2,verano_2024,False
8040240,111621.0,2134,2024-06-28,1,20.0,0.0,4,verano_2024,False
8008955,105314.0,2252,2024-08-08,4,8.07,5.0,1,verano_2024,False
8043636,114826.0,2121,2024-08-20,1,13.78,0.0,2,verano_2024,False
8032690,107024.0,2227,2024-07-26,1,10.17,15.0,1,verano_2024,False
8011931,102813.0,3508,2024-07-06,1,11.06,0.0,1,verano_2024,False
8021232,110571.0,2118,2024-09-01,2,18.71,0.0,3,verano_2024,False
8024115,114203.0,2269,2024-08-12,1,5.43,10.0,5,verano_2024,False
8030464,108273.0,2254,2024-08-20,2,20.12,10.0,2,verano_2024,False
8008753,103776.0,2311,2024-08-24,1,15.11,0.0,1,verano_2024,False
8006987,103216.0,2107,2024-12-08,1,12.91,0.0,1,verano_2024,False
8030174,107190.0,2029,2024-08-13,5,11.07,5.0,3,verano_2024,False
8032632,100389.0,2127,2024-07-27,1,5.68,20.0,2,verano_2024,False
8006730,111235.0,2226,2024-07-13,4,3.21,0.0,2,verano_2024,False
8037126,100317.0,2306,2024-08-18,3,9.63,5.0,2,verano_2024,False
8039392,106747.0,2611,2024-04-09,4,3.3,0.0,1,verano_2024,False
8038822,107955.0,2345,2024-08-27,1,19.25,0.0,1,verano_2024,False
8002699,104592.0,2174,2024-07-22,2,24.52,0.0,4,verano_2024,False
8042322,106833.0,2296,2024-08-22,1,2.28,0.0,2,verano_2024,False
8019967,115138.0,2204,2024-11-08,4,14.86,5.0,2,verano_2024,False
8035099,106006.0,2093,2024-08-15,2,0.64,10.0,4,verano_2024,False
8001822,100515.0,2196,2024-08-24,1,12.04,0.0,1,verano_2024,False
8039506,100688.0,2139,2024-07-07,1,12.6,0.0,1,verano_2024,False
8029194,107291.0,2073,2024-07-21,1,1.47,0.0,2,verano_2024,False
8027481,107391.0,2270,2024-09-07,2,24.72,0.0,5,verano_2024,False
8026273,105743.0,2317,2024-10-09,1,5.2,5.0,5,verano_2024,False
8018864,100183.0,2175,2024-08-30,1,9.95,5.0,4,verano_2024,False
8016178,103114.0,2036,2024-08-14,1,14.73,5.0,2,verano_2024,False
8001089,107924.0,3409,2024-08-15,2,4.16,10.0,2,verano_2024,False
8036723,100945.0,2839,2024-06-09,1,15.3,0.0,5,verano_2024,False
8018457,109723.0,2086,2024-08-08,2,8.74,20.0,1,verano_2024,False
8027099,104273.0,2323,2024-07-19,1,1.78,0.0,1,verano_2024,False
8041700,104247.0,2414,2024-07-18,3,9.11,0.0,3,verano_2024,False
8042427,111084.0,3674,2024-08-28,1,18.13,15.0,4,verano_2024,False
8016726,110455.0,2212,2024-07-31,2,21.38,10.0,1,verano_2024,False
8025170,102829.0,2292,2024-08-19,3,12.8,10.0,3,verano_2024,False
8017424,103850.0,2333,2024-07-24,1,9.89,5.0,2,verano_2024,False
8034473,109195.0,2155,2024-07-04,1,17.81,10.0,2,verano_2024,False
8031818,109818.0,2046,2024-07-14,1,10.6,5.0,1,verano_2024,False
8029973,112865.0,3175,2024-02-07,2,4.1,10.0,4,verano_2024,False
8030844,115011.0,2146,2024-10-07,1,7.75,10.0,3,verano_2024,False
8028503,,2028,2024-07-19,2,15.93,10.0,2,verano_2024,True
8032161,104790.0,3389,2024-04-08,2,20.47,0.0,2,verano_2024,False
8024876,109869.0,2195,2024-12-08,2,11.63,5.0,3,verano_2024,False
8013909,111672.0,2119,2024-08-23,4,15.85,0.0,3,verano_2024,False
8025714,107443.0,2044,2024-07-15,1,12.22,0.0,2,verano_2024,False
8013761,104586.0,2338,2024-07-08,4,19.16,0.0,1,verano_2024,False
8006930,113698.0,2125,2024-08-22,1,21.08,0.0,1,verano_2024,False
8032110,112153.0,2221,2024-07-19,4,23.07,0.0,1,verano_2024,False
8038333,104160.0,2087,2024-06-27,1,5.2,15.0,1,verano_2024,False
8034493,108602.0,2341,2024-08-14,2,22.51,0.0,1,verano_2024,False
8009841,105528.0,2003,2024-08-31,2,11.34,0.0,3,verano_2024,False
8038082,105946.0,3518,2024-08-18,1,12.45,10.0,4,verano_2024,False
8014105,101646.0,2074,2024-09-03,4,9.75,5.0,1,verano_2024,False
8027696,104411.0,2052,2024-08-07,3,1.68,10.0,4,verano_2024,False
8026116,115118.0,2146,2024-08-21,2,7.75,0.0,4,verano_2024,False
8028509,113568.0,2366,2024-07-21,1,8.57,20.0,1,verano_2024,False
8025794,104814.0,2898,2024-08-29,2,8.37,0.0,1,verano_2024,False
8015849,112724.0,2083,2024-07-21,1,14.16,5.0,1,verano_2024,False
8018434,109351.0,2304,2024-04-08,1,10.3,10.0,2,verano_2024,False
8035814,103163.0,2364,2024-03-09,3,22.89,0.0,4,verano_2024,False
8011437,114719.0,2863,2024-08-26,3,15.91,0.0,3,verano_2024,False
8014251,108229.0,2144,2024-09-06,1,6.14,10.0,1,verano_2024,False
8036668,113429.0,2865,2024-08-14,2,21.51,5.0,1,verano_2024,False
8015453,105520.0,2129,2024-07-22,4,19.63,0.0,2,verano_2024,False
8016036,112606.0,2336,2024-08-24,1,16.14,10.0,1,verano_2024,False
8037486,103241.0,2257,2024-08-20,1,1.79,0.0,2,verano_2024,False
8012869,113669.0,3157,2024-05-08,3,2.09,0.0,1,verano_2024,False
8009034,114740.0,2105,2024-06-28,2,9.93,10.0,3,verano_2024,False
8005654,113367.0,2043,2024-08-23,1,15.44,0.0,3,verano_2024,False
8020368,113070.0,2359,2024-07-14,1,1.75,0.0,3,verano_2024,False
8014315,114721.0,2370,2024-09-10,1,2.16,0.0,2,verano_2024,False
8011545,100255.0,2160,2024-07-18,1,24.06,10.0,2,verano_2024,False
8011428,103249.0,2338,2024-04-08,1,19.16,5.0,1,verano_2024,False
8001086,108483.0,2163,2024-04-09,3,21.5,0.0,4,verano_2024,False
8008540,103558.0,2237,2024-08-06,2,21.66,10.0,1,verano_2024,False
8033678,114367.0,2058,2024-07-01,2,15.75,10.0,1,verano_2024,False
8027467,111099.0,2143,2024-08-09,1,10.91,5.0,1,verano_2024,False
8032561,112396.0,2130,2024-09-08,2,15.71,0.0,2,verano_2024,False
8042162,102885.0,3161,2024-07-26,2,13.16,0.0,3,verano_2024,False
8033157,107162.0,2227,2024-07-30,3,10.17,0.0,2,verano_2024,False
8030222,113253.0,2301,2024-04-08,3,22.03,0.0,1,verano_2024,False
8039530,105733.0,2013,2024-07-14,1,6.29,0.0,1,verano_2024,False
8010642,107708.0,2088,2024-08-24,1,2.37,15.0,1,verano_2024,False
8024269,112147.0,2058,2024-08-05,3,15.75,5.0,2,verano_2024,False
8013142,101689.0,2696,2024-08-20,1,6.85,0.0,5,verano_2024,False
8009896,100018.0,2022,2024-07-31,4,4.67,0.0,1,verano_2024,False
8018004,111905.0,2337,2024-07-08,1,11.64,0.0,4,verano_2024,False
8034703,104202.0,2060,2024-08-18,3,3.54,15.0,3,verano_2024,False
8004092,100316.0,2126,2024-03-08,1,2.55,5.0,1,verano_2024,False
8042593,109214.0,2078,2024-08-31,3,14.98,0.0,1,verano_2024,False
8013302,106843.0,2347,2024-02-08,1,24.81,0.0,1,verano_2024,False
8004942,,2301,2024-08-17,1,22.03,15.0,2,verano_2024,True
8023458,113704.0,3274,2024-08-25,1,19.03,0.0,5,verano_2024,False
8001580,113915.0,3144,2024-04-08,4,14.83,0.0,1,verano_2024,False
8025140,112821.0,2260,2024-07-08,1,22.68,5.0,4,verano_2024,False
8021077,114822.0,2322,2024-08-24,1,3.85,0.0,2,verano_2024,False
8005215,100505.0,2342,2024-05-09,4,14.18,10.0,2,verano_2024,False
8034664,103541.0,2363,2024-07-24,1,8.05,0.0,1,verano_2024,False
8024246,107738.0,2217,2024-08-18,2,24.22,0.0,1,verano_2024,False
8030576,114009.0,2158,2024-07-23,1,11.97,20.0,2,verano_2024,False
8033209,111493.0,2293,2024-12-09,1,21.13,5.0,2,verano_2024,False
8043559,112462.0,2242,2024-08-18,2,24.56,15.0,2,verano_2024,False
8015112,103581.0,2303,2024-09-08,4,21.25,0.0,3,verano_2024,False
8036847,108548.0,3138,2024-08-15,1,7.09,10.0,4,verano_2024,False
8014739,107693.0,2165,2024-08-22,4,16.6,0.0,2,verano_2024,False
8029897,109883.0,2195,2024-08-27,4,11.63,0.0,2,verano_2024,False
8036748,101413.0,2599,2024-07-23,3,16.91,0.0,4,verano_2024,False
8011672,106741.0,2337,2024-07-28,5,11.64,0.0,4,verano_2024,False
8031965,103768.0,2086,2024-07-16,2,8.74,20.0,3,verano_2024,False
8013509,110670.0,2253,2024-02-07,1,11.8,0.0,1,verano_2024,False
8043328,101103.0,2312,2024-08-01,4,4.67,20.0,1,verano_2024,False
8001183,114840.0,2349,2024-11-08,1,6.55,0.0,3,verano_2024,False
8019139,100889.0,2189,2024-08-13,1,15.7,5.0,2,verano_2024,False
8035450,106076.0,2087,2024-07-23,3,5.2,0.0,4,verano_2024,False
8002932,100687.0,2219,2024-06-07,3,20.27,10.0,1,verano_2024,False
8004265,109675.0,2338,2024-09-08,1,19.16,15.0,4,verano_2024,False
8022486,104534.0,2205,2024-08-25,1,21.52,5.0,3,verano_2024,False
8016855,107717.0,2524,2024-07-28,1,19.74,0.0,1,verano_2024,False
8040868,107652.0,3618,2024-08-15,1,19.75,0.0,2,verano_2024,False
